RiderID,TripNumber,ClipName,ClipFramePath,VideoName,FramePath,Time,Press,Pass_Distance,NearMiss,Seconds,SignedSpeed,Split
1,5,PassingEvent_Duration10s_000563.mp4,PassingEvent_Duration10s_000563,Trip_5.0_GOPR0010.LRV,MPDS_001/Trip_5.0_GOPR0010,00:17:12.701000,0,166.0,0,1074,50.0,train
8,7,PassingEvent_Duration10s_001552.mp4,PassingEvent_Duration10s_001552,Trip_7.0_GOPR0021.LRV,MPDS_008/Trip_7.0_GOPR0021,00:14:48.127000,0,129.0,0,896,60.0,train
1,4,PassingEvent_Duration10s_000527.mp4,PassingEvent_Duration10s_000527,Trip_4.3_GP030009.LRV,MPDS_001/Trip_4.3_GP030009,00:00:15.926000,0,138.0,0,71,60.0,train
4,5,PassingEvent_Duration10s_001192.mp4,PassingEvent_Duration10s_001192,Trip_5.0_GOPR0009.LRV,MPDS_004/Trip_5.0_GOPR0009,00:13:07.107000,0,161.5,0,793,60.0,train
50,6,PassingEvent_Duration10s_014073.mp4,PassingEvent_Duration10s_014073,Trip_6.0_GOPR2523.LRV,MPDS_050/Trip_6.0_GOPR2523,00:14:51.530000,1,108.0,0,923,60.0,train
4,4,PassingEvent_Duration10s_001172.mp4,PassingEvent_Duration10s_001172,Trip_4.0_GOPR0008.LRV,MPDS_004/Trip_4.0_GOPR0008,00:12:19.763000,0,144.5,0,785,60.0,train
27,5,PassingEvent_Duration10s_008582.mp4,PassingEvent_Duration10s_008582,Trip_5.0_GOPR2955.LRV,MPDS_027/Trip_5.0_GOPR2955,00:03:06.642000,0,88.5,1,225,50.0,train
8,10,PassingEvent_Duration10s_001606.mp4,PassingEvent_Duration10s_001606,Trip_10.1_GP010024.LRV,MPDS_008/Trip_10.1_GP010024,00:01:42.400000,0,150.0,0,126,60.0,train
4,4,PassingEvent_Duration10s_001168.mp4,PassingEvent_Duration10s_001168,Trip_4.0_GOPR0008.LRV,MPDS_004/Trip_4.0_GOPR0008,00:11:08.916000,0,217.5,0,723,40.0,train
50,1,PassingEvent_Duration10s_013762.mp4,PassingEvent_Duration10s_013762,Trip_1.1_GP012510.LRV,MPDS_050/Trip_1.1_GP012510,00:01:00.190000,1,132.0,0,71,60.0,train
56,3,PassingEvent_Duration10s_016021.mp4,PassingEvent_Duration10s_016021,Trip_3.1_GP013983.LRV,MPDS_056/Trip_3.1_GP013983,00:04:06.499000,1,90.5,1,276,60.0,train
1,4,PassingEvent_Duration10s_000515.mp4,PassingEvent_Duration10s_000515,Trip_4.2_GP020009.LRV,MPDS_001/Trip_4.2_GP020009,00:16:27.794000,0,198.0,0,1035,60.0,train
9,5,PassingEvent_Duration10s_001949.mp4,PassingEvent_Duration10s_001949,Trip_5.2_GP020106.LRV,MPDS_009/Trip_5.2_GP020106,00:12:14.786000,0,66.5,1,781,50.0,train
63,13,PassingEvent_Duration10s_018610.mp4,PassingEvent_Duration10s_018610,Trip_13.0_GOPR0942.LRV,MPDS_063/Trip_13.0_GOPR0942,00:10:07.396000,0,68.0,1,631,50.0,train
2,8,PassingEvent_Duration10s_000210.mp4,PassingEvent_Duration10s_000210,Trip_8.0_GOPR0009.LRV,MPDS_002/Trip_8.0_GOPR0009,00:14:32.919000,0,174.5,0,927,60.0,train
4,5,PassingEvent_Duration10s_001197.mp4,PassingEvent_Duration10s_001197,Trip_5.0_GOPR0009.LRV,MPDS_004/Trip_5.0_GOPR0009,00:14:30.763000,0,177.5,0,916,50.0,train
2,2,PassingEvent_Duration10s_000037.mp4,PassingEvent_Duration10s_000037,Trip_2.1_GP010003.LRV,MPDS_002/Trip_2.1_GP010003,00:16:27.249000,0,142.5,0,1002,50.0,train
63,1,PassingEvent_Duration10s_018328.mp4,PassingEvent_Duration10s_018328,Trip_1.0_GOPR7384.LRV,MPDS_063/Trip_1.0_GOPR7384,00:07:08.269000,1,82.0,1,444,50.0,train
1,4,PassingEvent_Duration10s_000521.mp4,PassingEvent_Duration10s_000521,Trip_4.2_GP020009.LRV,MPDS_001/Trip_4.2_GP020009,00:17:01.816000,0,191.0,0,1070,60.0,train
5,5,PassingEvent_Duration10s_001267.mp4,PassingEvent_Duration10s_001267,Trip_5.0_GOPR0025.LRV,MPDS_005/Trip_5.0_GOPR0025,00:08:31.196000,0,148.5,0,523,60.0,train
1,4,PassingEvent_Duration10s_000511.mp4,PassingEvent_Duration10s_000511,Trip_4.2_GP020009.LRV,MPDS_001/Trip_4.2_GP020009,00:15:47.167000,0,179.0,0,957,60.0,train
33,6,PassingEvent_Duration10s_009705.mp4,PassingEvent_Duration10s_009705,Trip_6.0_GOPR0013.LRV,MPDS_033/Trip_6.0_GOPR0013,00:09:43.236000,0,126.0,1,597,80.0,train
11,4,PassingEvent_Duration10s_000822.mp4,PassingEvent_Duration10s_000822,Trip_4.1_GP012419.LRV,MPDS_011/Trip_4.1_GP012419,00:13:58.980000,1,111.0,0,897,60.0,train
4,4,PassingEvent_Duration10s_001161.mp4,PassingEvent_Duration10s_001161,Trip_4.0_GOPR0008.LRV,MPDS_004/Trip_4.0_GOPR0008,00:09:48.762000,0,165.5,0,634,60.0,train
1,1,PassingEvent_Duration10s_000287.mp4,PassingEvent_Duration10s_000287,Trip_1.1_GP010006.LRV,MPDS_001/Trip_1.1_GP010006,00:13:29.240000,0,143.0,0,823,60.0,train
27,3,PassingEvent_Duration10s_008436.mp4,PassingEvent_Duration10s_008436,Trip_3.0_GOPR2952.LRV,MPDS_027/Trip_3.0_GOPR2952,00:10:07.443000,0,96.5,1,634,60.0,train
1,3,PassingEvent_Duration10s_000366.mp4,PassingEvent_Duration10s_000366,Trip_3.1_GP010008.LRV,MPDS_001/Trip_3.1_GP010008,00:04:16.556000,0,157.0,0,289,60.0,train
7,2,PassingEvent_Duration10s_001367.mp4,PassingEvent_Duration10s_001367,Trip_2.0_GOPR0013.LRV,MPDS_007/Trip_2.0_GOPR0013,00:10:14.704000,0,144.0,0,656,50.0,train
57,5,PassingEvent_Duration10s_016470.mp4,PassingEvent_Duration10s_016470,Trip_5.0_GOPR4733.LRV,MPDS_057/Trip_5.0_GOPR4733,00:16:05.830000,0,97.5,1,1015,40.0,train
16,2,PassingEvent_Duration10s_003778.mp4,PassingEvent_Duration10s_003778,Trip_2.1_GP014696.LRV,MPDS_016/Trip_2.1_GP014696,00:05:04.565000,0,120.0,1,338,80.0,train
8,4,PassingEvent_Duration10s_001511.mp4,PassingEvent_Duration10s_001511,Trip_4.1_GP010018.LRV,MPDS_008/Trip_4.1_GP010018,00:04:59.236000,0,304.0,0,313,50.0,train
1,2,PassingEvent_Duration10s_000335.mp4,PassingEvent_Duration10s_000335,Trip_2.0_GOPR0007.LRV,MPDS_001/Trip_2.0_GOPR0007,00:13:35.200000,0,247.0,0,827,50.0,train
60,12,PassingEvent_Duration10s_017147.mp4,PassingEvent_Duration10s_017147,Trip_12.0_GOPR2545.LRV,MPDS_060/Trip_12.0_GOPR2545,00:03:31.690000,0,68.5,1,252,60.0,train
2,2,PassingEvent_Duration10s_000044.mp4,PassingEvent_Duration10s_000044,Trip_2.2_GP020003.LRV,MPDS_002/Trip_2.2_GP020003,00:00:25.749000,0,183.5,0,70,60.0,train
8,5,PassingEvent_Duration10s_001517.mp4,PassingEvent_Duration10s_001517,Trip_5.0_GOPR0019.LRV,MPDS_008/Trip_5.0_GOPR0019,00:07:46.478000,0,136.0,0,495,50.0,train
12,6,PassingEvent_Duration10s_002692.mp4,PassingEvent_Duration10s_002692,Trip_6.0_GOPR2106.LRV,MPDS_012/Trip_6.0_GOPR2106,00:03:58.645000,0,80.5,1,277,60.0,train
4,4,PassingEvent_Duration10s_001146.mp4,PassingEvent_Duration10s_001146,Trip_4.0_GOPR0008.LRV,MPDS_004/Trip_4.0_GOPR0008,00:07:52.676000,0,88.5,1,513,60.0,train
20,7,PassingEvent_Duration10s_005023.mp4,PassingEvent_Duration10s_005023,Trip_7.0_GOPR0033.LRV,MPDS_020/Trip_7.0_GOPR0033,00:12:36.940000,0,59.0,1,812,60.0,train
57,9,PassingEvent_Duration10s_016528.mp4,PassingEvent_Duration10s_016528,Trip_9.0_GOPR4737.LRV,MPDS_057/Trip_9.0_GOPR4737,00:14:20.835000,0,87.5,1,910,60.0,train
2,4,PassingEvent_Duration10s_000131.mp4,PassingEvent_Duration10s_000131,Trip_4.1_GP010005.LRV,MPDS_002/Trip_4.1_GP010005,00:17:08.500000,0,239.5,0,1058,60.0,train
4,4,PassingEvent_Duration10s_001144.mp4,PassingEvent_Duration10s_001144,Trip_4.0_GOPR0008.LRV,MPDS_004/Trip_4.0_GOPR0008,00:07:41.268000,0,157.5,0,477,60.0,train
62,1,PassingEvent_Duration10s_017914.mp4,PassingEvent_Duration10s_017914,Trip_1.1_GP010056.LRV,MPDS_062/Trip_1.1_GP010056,00:08:06.580000,0,136.0,1,521,80.0,train
2,2,PassingEvent_Duration10s_000060.mp4,PassingEvent_Duration10s_000060,Trip_2.2_GP020003.LRV,MPDS_002/Trip_2.2_GP020003,00:04:20.205000,0,190.5,0,272,60.0,train
2,4,PassingEvent_Duration10s_000122.mp4,PassingEvent_Duration10s_000122,Trip_4.1_GP010005.LRV,MPDS_002/Trip_4.1_GP010005,00:14:08.886000,0,117.5,0,901,60.0,train
4,5,PassingEvent_Duration10s_001215.mp4,PassingEvent_Duration10s_001215,Trip_5.1_GP010009.LRV,MPDS_004/Trip_5.1_GP010009,00:07:54.764000,0,217.5,0,520,60.0,train
49,5,PassingEvent_Duration10s_013661.mp4,PassingEvent_Duration10s_013661,Trip_5.1_GP012980.LRV,MPDS_049/Trip_5.1_GP012980,00:07:25.844000,0,97.5,1,496,70.0,train
63,5,PassingEvent_Duration10s_018300.mp4,PassingEvent_Duration10s_018300,Trip_5.0_GOPR8647.LRV,MPDS_063/Trip_5.0_GOPR8647,00:07:40.559000,0,93.0,1,494,50.0,train
33,6,PassingEvent_Duration10s_009667.mp4,PassingEvent_Duration10s_009667,Trip_6.0_GOPR0013.LRV,MPDS_033/Trip_6.0_GOPR0013,00:05:36.830000,0,141.0,1,386,80.0,train
42,1,PassingEvent_Duration10s_012035.mp4,PassingEvent_Duration10s_012035,Trip_1.0_GOPR0019.LRV,MPDS_042/Trip_1.0_GOPR0019,00:11:34.558000,0,91.0,1,727,50.0,train
1,5,PassingEvent_Duration10s_000595.mp4,PassingEvent_Duration10s_000595,Trip_5.1_GP010010.LRV,MPDS_001/Trip_5.1_GP010010,00:05:11.385000,0,145.0,0,334,50.0,train
60,11,PassingEvent_Duration10s_017120.mp4,PassingEvent_Duration10s_017120,Trip_11.0_GOPR2544.LRV,MPDS_060/Trip_11.0_GOPR2544,00:13:06.810000,0,89.5,1,835,50.0,train
7,6,PassingEvent_Duration10s_001411.mp4,PassingEvent_Duration10s_001411,Trip_6.0_GOPR0017.LRV,MPDS_007/Trip_6.0_GOPR0017,00:11:51.349000,0,129.0,0,732,50.0,train
20,6,PassingEvent_Duration10s_005020.mp4,PassingEvent_Duration10s_005020,Trip_6.3_GP030032.LRV,MPDS_020/Trip_6.3_GP030032,00:02:12.964000,0,35.0,1,190,50.0,train
2,5,PassingEvent_Duration10s_000166.mp4,PassingEvent_Duration10s_000166,Trip_5.1_GP010006.LRV,MPDS_002/Trip_5.1_GP010006,00:05:52.383000,0,172.5,0,375,40.0,train
1,5,PassingEvent_Duration10s_000647.mp4,PassingEvent_Duration10s_000647,Trip_5.2_GP020010.LRV,MPDS_001/Trip_5.2_GP020010,00:12:21.351000,0,110.0,0,762,50.0,train
2,2,PassingEvent_Duration10s_000040.mp4,PassingEvent_Duration10s_000040,Trip_2.1_GP010003.LRV,MPDS_002/Trip_2.1_GP010003,00:17:21.986000,0,148.5,0,1100,60.0,train
58,9,PassingEvent_Duration10s_016818.mp4,PassingEvent_Duration10s_016818,Trip_9.0_GOPR2993.LRV,MPDS_058/Trip_9.0_GOPR2993,00:12:15.487000,1,129.0,0,764,60.0,train
16,2,PassingEvent_Duration10s_003834.mp4,PassingEvent_Duration10s_003834,Trip_2.1_GP014696.LRV,MPDS_016/Trip_2.1_GP014696,00:12:21.356000,0,140.0,1,762,80.0,train
2,5,PassingEvent_Duration10s_000162.mp4,PassingEvent_Duration10s_000162,Trip_5.1_GP010006.LRV,MPDS_002/Trip_5.1_GP010006,00:05:33.371000,0,249.5,0,355,40.0,train
2,4,PassingEvent_Duration10s_000133.mp4,PassingEvent_Duration10s_000133,Trip_4.1_GP010005.LRV,MPDS_002/Trip_4.1_GP010005,00:17:40.927000,0,217.5,0,1116,60.0,train
7,10,PassingEvent_Duration10s_001468.mp4,PassingEvent_Duration10s_001468,Trip_10.0_GOPR0022.LRV,MPDS_007/Trip_10.0_GOPR0022,00:02:42.431000,0,153.0,0,188,50.0,train
52,7,PassingEvent_Duration10s_014957.mp4,PassingEvent_Duration10s_014957,Trip_7.0_GOPR0051.LRV,MPDS_052/Trip_7.0_GOPR0051,00:09:47.785000,1,98.0,1,634,60.0,train
58,10,PassingEvent_Duration10s_016838.mp4,PassingEvent_Duration10s_016838,Trip_10.0_GOPR2994.LRV,MPDS_058/Trip_10.0_GOPR2994,00:05:35.983000,1,73.0,1,394,60.0,train
5,6,PassingEvent_Duration10s_001281.mp4,PassingEvent_Duration10s_001281,Trip_6.0_GOPR0026.LRV,MPDS_005/Trip_6.0_GOPR0026,00:07:12.874000,0,244.5,0,484,60.0,train
16,2,PassingEvent_Duration10s_003772.mp4,PassingEvent_Duration10s_003772,Trip_2.1_GP014696.LRV,MPDS_016/Trip_2.1_GP014696,00:03:47.714000,0,148.0,1,270,80.0,train
8,9,PassingEvent_Duration10s_001598.mp4,PassingEvent_Duration10s_001598,Trip_9.1_GP010023.LRV,MPDS_008/Trip_9.1_GP010023,00:09:49.980000,0,186.0,0,648,60.0,train
62,3,PassingEvent_Duration10s_018089.mp4,PassingEvent_Duration10s_018089,Trip_3.0_GOPR0058.LRV,MPDS_062/Trip_3.0_GOPR0058,00:06:13.673000,0,93.0,1,413,60.0,train
1,3,PassingEvent_Duration10s_000407.mp4,PassingEvent_Duration10s_000407,Trip_3.2_GP020008.LRV,MPDS_001/Trip_3.2_GP020008,00:04:22.560000,0,186.0,0,296,60.0,train
1,4,PassingEvent_Duration10s_000537.mp4,PassingEvent_Duration10s_000537,Trip_4.3_GP030009.LRV,MPDS_001/Trip_4.3_GP030009,00:01:52.991000,0,127.0,0,171,60.0,train
1,4,PassingEvent_Duration10s_000495.mp4,PassingEvent_Duration10s_000495,Trip_4.2_GP020009.LRV,MPDS_001/Trip_4.2_GP020009,00:05:05.520000,0,179.0,0,336,60.0,train
43,6,PassingEvent_Duration10s_012255.mp4,PassingEvent_Duration10s_012255,Trip_6.0_GOPR1280.LRV,MPDS_043/Trip_6.0_GOPR1280,00:14:47.580000,0,132.0,1,922,80.0,train
9,5,PassingEvent_Duration10s_001921.mp4,PassingEvent_Duration10s_001921,Trip_5.1_GP010106.LRV,MPDS_009/Trip_5.1_GP010106,00:13:36.900000,0,66.5,1,870,60.0,train
1,1,PassingEvent_Duration10s_000314.mp4,PassingEvent_Duration10s_000314,Trip_1.2_GP020006.LRV,MPDS_001/Trip_1.2_GP020006,00:03:16.811000,0,156.0,0,245,60.0,train
1,4,PassingEvent_Duration10s_000514.mp4,PassingEvent_Duration10s_000514,Trip_4.2_GP020009.LRV,MPDS_001/Trip_4.2_GP020009,00:16:19.688000,0,114.0,0,1020,60.0,train
1,1,PassingEvent_Duration10s_000303.mp4,PassingEvent_Duration10s_000303,Trip_1.2_GP020006.LRV,MPDS_001/Trip_1.2_GP020006,00:02:26.778000,0,174.0,0,193,60.0,train
10,1,PassingEvent_Duration10s_002298.mp4,PassingEvent_Duration10s_002298,Trip_1.0_GOPR0034.LRV,MPDS_010/Trip_1.0_GOPR0034,00:08:31.429000,0,81.0,1,537,50.0,train
11,8,PassingEvent_Duration10s_000963.mp4,PassingEvent_Duration10s_000963,Trip_8.0_GOPR2423.LRV,MPDS_011/Trip_8.0_GOPR2423,00:10:08.950000,1,259.0,0,665,50.0,train
4,4,PassingEvent_Duration10s_001151.mp4,PassingEvent_Duration10s_001151,Trip_4.0_GOPR0008.LRV,MPDS_004/Trip_4.0_GOPR0008,00:08:19.394000,0,126.5,0,523,60.0,train
7,2,PassingEvent_Duration10s_001373.mp4,PassingEvent_Duration10s_001373,Trip_2.1_GP010013.LRV,MPDS_007/Trip_2.1_GP010013,00:15:20.961000,0,272.0,0,978,60.0,train
4,4,PassingEvent_Duration10s_001156.mp4,PassingEvent_Duration10s_001156,Trip_4.0_GOPR0008.LRV,MPDS_004/Trip_4.0_GOPR0008,00:09:25.146000,0,170.5,0,574,60.0,train
7,1,PassingEvent_Duration10s_001322.mp4,PassingEvent_Duration10s_001322,Trip_1.0_GOPR0011.LRV,MPDS_007/Trip_1.0_GOPR0011,00:07:58.414000,1,76.0,1,503,40.0,train
20,10,PassingEvent_Duration10s_005161.mp4,PassingEvent_Duration10s_005161,Trip_10.1_GP010037.LRV,MPDS_020/Trip_10.1_GP010037,00:01:12.550000,0,85.0,1,105,60.0,train
61,4,PassingEvent_Duration10s_017363.mp4,PassingEvent_Duration10s_017363,Trip_4.1_GP010051.LRV,MPDS_061/Trip_4.1_GP010051,00:02:12.924000,0,147.0,1,187,80.0,train
36,4,PassingEvent_Duration10s_010732.mp4,PassingEvent_Duration10s_010732,Trip_4.2_GP022962.LRV,MPDS_036/Trip_4.2_GP022962,00:06:07.181000,0,59.0,1,378,40.0,train
3,6,PassingEvent_Duration10s_000700.mp4,PassingEvent_Duration10s_000700,Trip_6.0_GOPR0087.LRV,MPDS_003/Trip_6.0_GOPR0087,00:02:48.270000,0,157.0,0,184,40.0,train
8,10,PassingEvent_Duration10s_001600.mp4,PassingEvent_Duration10s_001600,Trip_10.1_GP010024.LRV,MPDS_008/Trip_10.1_GP010024,00:00:19.744000,0,199.0,0,64,50.0,train
1,3,PassingEvent_Duration10s_000397.mp4,PassingEvent_Duration10s_000397,Trip_3.2_GP020008.LRV,MPDS_001/Trip_3.2_GP020008,00:02:56.603000,0,189.0,0,212,60.0,train
61,4,PassingEvent_Duration10s_017336.mp4,PassingEvent_Duration10s_017336,Trip_4.0_GOPR0051.LRV,MPDS_061/Trip_4.0_GOPR0051,00:13:03.594000,0,100.0,1,819,70.0,train
1,3,PassingEvent_Duration10s_000411.mp4,PassingEvent_Duration10s_000411,Trip_3.2_GP020008.LRV,MPDS_001/Trip_3.2_GP020008,00:04:48.770000,0,156.0,0,334,60.0,train
63,14,PassingEvent_Duration10s_018627.mp4,PassingEvent_Duration10s_018627,Trip_14.0_GOPR1174.LRV,MPDS_063/Trip_14.0_GOPR1174,00:10:08.708000,0,90.0,1,650,60.0,train
61,4,PassingEvent_Duration10s_017334.mp4,PassingEvent_Duration10s_017334,Trip_4.0_GOPR0051.LRV,MPDS_061/Trip_4.0_GOPR0051,00:10:51.406000,0,129.0,1,675,70.0,train
22,4,PassingEvent_Duration10s_005913.mp4,PassingEvent_Duration10s_005913,Trip_4.0_GOPR0013.LRV,MPDS_022/Trip_4.0_GOPR0013,00:14:13.315000,0,98.0,1,872,40.0,train
62,2,PassingEvent_Duration10s_018080.mp4,PassingEvent_Duration10s_018080,Trip_2.2_GP020057.LRV,MPDS_062/Trip_2.2_GP020057,00:06:44.329000,0,82.0,1,424,60.0,train
58,5,PassingEvent_Duration10s_016674.mp4,PassingEvent_Duration10s_016674,Trip_5.0_GOPR2989.LRV,MPDS_058/Trip_5.0_GOPR2989,00:02:30.227000,0,97.0,1,164,60.0,train
62,3,PassingEvent_Duration10s_018142.mp4,PassingEvent_Duration10s_018142,Trip_3.1_GP010058.LRV,MPDS_062/Trip_3.1_GP010058,00:11:30.286000,0,118.0,1,707,80.0,train
31,9,PassingEvent_Duration10s_009424.mp4,PassingEvent_Duration10s_009424,Trip_9.0_GOPR0051.LRV,MPDS_031/Trip_9.0_GOPR0051,00:02:47.223000,0,86.0,1,180,50.0,train
20,5,PassingEvent_Duration10s_004821.mp4,PassingEvent_Duration10s_004821,Trip_5.0_GOPR0031.LRV,MPDS_020/Trip_5.0_GOPR0031,00:03:03.394000,0,99.0,1,207,40.0,train
9,5,PassingEvent_Duration10s_001889.mp4,PassingEvent_Duration10s_001889,Trip_5.0_GOPR0106.LRV,MPDS_009/Trip_5.0_GOPR0106,00:17:24.693000,0,132.5,1,1086,70.0,train
23,1,PassingEvent_Duration10s_002560.mp4,PassingEvent_Duration10s_002560,Trip_1.0_GOPR0002.LRV,MPDS_023/Trip_1.0_GOPR0002,00:17:24.338000,0,88.5,1,1064,40.0,train
4,4,PassingEvent_Duration10s_001147.mp4,PassingEvent_Duration10s_001147,Trip_4.0_GOPR0008.LRV,MPDS_004/Trip_4.0_GOPR0008,00:07:55.878000,0,120.5,0,528,60.0,train
1,5,PassingEvent_Duration10s_000621.mp4,PassingEvent_Duration10s_000621,Trip_5.2_GP020010.LRV,MPDS_001/Trip_5.2_GP020010,00:01:20.310000,0,170.0,0,99,60.0,train
22,3,PassingEvent_Duration10s_005750.mp4,PassingEvent_Duration10s_005750,Trip_3.1_GP010012.LRV,MPDS_022/Trip_3.1_GP010012,00:04:28.617000,0,65.0,1,305,60.0,train
7,1,PassingEvent_Duration10s_001315.mp4,PassingEvent_Duration10s_001315,Trip_1.0_GOPR0011.LRV,MPDS_007/Trip_1.0_GOPR0011,00:04:52.991000,0,138.0,0,351,40.0,train
7,8,PassingEvent_Duration10s_001440.mp4,PassingEvent_Duration10s_001440,Trip_8.0_GOPR0020.LRV,MPDS_007/Trip_8.0_GOPR0020,00:09:46.756000,0,177.0,0,631,50.0,train
8,10,PassingEvent_Duration10s_001608.mp4,PassingEvent_Duration10s_001608,Trip_10.1_GP010024.LRV,MPDS_008/Trip_10.1_GP010024,00:01:58.810000,0,171.0,0,167,60.0,train
48,6,PassingEvent_Duration10s_013181.mp4,PassingEvent_Duration10s_013181,Trip_6.0_GOPR2140.LRV,MPDS_048/Trip_6.0_GOPR2140,00:03:32.798000,1,90.5,1,260,40.0,train
2,4,PassingEvent_Duration10s_000100.mp4,PassingEvent_Duration10s_000100,Trip_4.0_GOPR0005.LRV,MPDS_002/Trip_4.0_GOPR0005,00:03:52.652000,0,300.5,0,271,60.0,train
5,3,PassingEvent_Duration10s_001255.mp4,PassingEvent_Duration10s_001255,Trip_3.0_GOPR0023.LRV,MPDS_005/Trip_3.0_GOPR0023,00:14:33.315000,0,67.5,1,892,40.0,train
10,1,PassingEvent_Duration10s_002309.mp4,PassingEvent_Duration10s_002309,Trip_1.0_GOPR0034.LRV,MPDS_010/Trip_1.0_GOPR0034,00:11:11.836000,0,78.0,1,721,50.0,train
2,6,PassingEvent_Duration10s_000185.mp4,PassingEvent_Duration10s_000185,Trip_6.0_GOPR0007.LRV,MPDS_002/Trip_6.0_GOPR0007,00:07:20.651000,0,197.5,0,479,50.0,train
49,5,PassingEvent_Duration10s_013695.mp4,PassingEvent_Duration10s_013695,Trip_5.2_GP022980.LRV,MPDS_049/Trip_5.2_GP022980,00:02:54.403000,0,80.5,1,198,40.0,train
23,3,PassingEvent_Duration10s_002510.mp4,PassingEvent_Duration10s_002510,Trip_3.0_GOPR0004.LRV,MPDS_023/Trip_3.0_GOPR0004,00:17:31.697000,0,74.5,1,1093,40.0,train
29,3,PassingEvent_Duration10s_008880.mp4,PassingEvent_Duration10s_008880,Trip_3.0_GOPR2485.LRV,MPDS_029/Trip_3.0_GOPR2485,00:10:02.890000,0,98.0,1,655,50.0,train
63,10,PassingEvent_Duration10s_018533.mp4,PassingEvent_Duration10s_018533,Trip_10.0_GOPR0095.LRV,MPDS_063/Trip_10.0_GOPR0095,00:11:16.783000,0,51.0,1,723,50.0,train
1,5,PassingEvent_Duration10s_000570.mp4,PassingEvent_Duration10s_000570,Trip_5.1_GP010010.LRV,MPDS_001/Trip_5.1_GP010010,00:00:52.812000,0,159.0,0,101,60.0,train
29,7,PassingEvent_Duration10s_008954.mp4,PassingEvent_Duration10s_008954,Trip_7.0_GOPR2489.LRV,MPDS_029/Trip_7.0_GOPR2489,00:11:40.626000,0,93.0,1,738,60.0,train
50,2,PassingEvent_Duration10s_013815.mp4,PassingEvent_Duration10s_013815,Trip_2.0_GOPR2518.LRV,MPDS_050/Trip_2.0_GOPR2518,00:07:57.779000,1,112.5,0,524,60.0,train
20,10,PassingEvent_Duration10s_005183.mp4,PassingEvent_Duration10s_005183,Trip_10.1_GP010037.LRV,MPDS_020/Trip_10.1_GP010037,00:08:11.436000,0,87.0,1,517,60.0,train
36,4,PassingEvent_Duration10s_010654.mp4,PassingEvent_Duration10s_010654,Trip_4.0_GOPR2962.LRV,MPDS_036/Trip_4.0_GOPR2962,00:16:41.734000,0,61.0,1,1045,60.0,train
8,11,PassingEvent_Duration10s_001639.mp4,PassingEvent_Duration10s_001639,Trip_11.0_GOPR0025.LRV,MPDS_008/Trip_11.0_GOPR0025,00:11:08.813000,0,127.0,0,717,60.0,train
24,1,PassingEvent_Duration10s_006737.mp4,PassingEvent_Duration10s_006737,Trip_1.2_GP020015.LRV,MPDS_024/Trip_1.2_GP020015,00:03:40.313000,1,107.5,1,239,70.0,train
7,9,PassingEvent_Duration10s_001464.mp4,PassingEvent_Duration10s_001464,Trip_9.3_GP030021.LRV,MPDS_007/Trip_9.3_GP030021,00:00:23.599000,1,100.0,1,59,60.0,train
4,5,PassingEvent_Duration10s_001186.mp4,PassingEvent_Duration10s_001186,Trip_5.0_GOPR0009.LRV,MPDS_004/Trip_5.0_GOPR0009,00:10:16.293000,0,129.5,0,634,60.0,train
14,1,PassingEvent_Duration10s_003124.mp4,PassingEvent_Duration10s_003124,Trip_1.1_GP010013.LRV,MPDS_014/Trip_1.1_GP010013,00:15:47.611000,1,92.5,1,984,50.0,train
10,1,PassingEvent_Duration10s_002291.mp4,PassingEvent_Duration10s_002291,Trip_1.0_GOPR0034.LRV,MPDS_010/Trip_1.0_GOPR0034,00:07:23.172000,0,80.0,1,453,50.0,train
1,1,PassingEvent_Duration10s_000212.mp4,PassingEvent_Duration10s_000212,Trip_1.0_GOPR0006.LRV,MPDS_001/Trip_1.0_GOPR0006,00:05:00.327000,0,162.0,0,320,60.0,train
55,9,PassingEvent_Duration10s_015690.mp4,PassingEvent_Duration10s_015690,Trip_9.1_GP012159.LRV,MPDS_055/Trip_9.1_GP012159,00:01:10.757000,0,48.0,1,115,50.0,train
7,8,PassingEvent_Duration10s_001435.mp4,PassingEvent_Duration10s_001435,Trip_8.0_GOPR0020.LRV,MPDS_007/Trip_8.0_GOPR0020,00:08:04.387000,0,106.0,0,507,40.0,train
1,4,PassingEvent_Duration10s_000504.mp4,PassingEvent_Duration10s_000504,Trip_4.2_GP020009.LRV,MPDS_001/Trip_4.2_GP020009,00:06:14.666000,0,241.0,0,414,60.0,train
2,2,PassingEvent_Duration10s_000019.mp4,PassingEvent_Duration10s_000019,Trip_2.0_GOPR0003.LRV,MPDS_002/Trip_2.0_GOPR0003,00:02:55.574000,0,179.5,0,209,60.0,train
61,4,PassingEvent_Duration10s_017340.mp4,PassingEvent_Duration10s_017340,Trip_4.0_GOPR0051.LRV,MPDS_061/Trip_4.0_GOPR0051,00:13:16.503000,0,117.0,1,826,70.0,train
12,4,PassingEvent_Duration10s_002642.mp4,PassingEvent_Duration10s_002642,Trip_4.0_GOPR2103.LRV,MPDS_012/Trip_4.0_GOPR2103,00:02:12.474000,0,60.5,1,160,60.0,train
7,8,PassingEvent_Duration10s_001458.mp4,PassingEvent_Duration10s_001458,Trip_8.3_GP030020.LRV,MPDS_007/Trip_8.3_GP030020,00:05:18.530000,0,214.0,0,350,50.0,train
